user_id,product_id,prod_percent_baskets,percent_reordered,average_order_position,days_since_prior_order2
80801,13380,0.2,0.0,1.0,30.0
80801,35078,0.2,0.0,1.0,30.0
80801,30450,0.2,0.0,2.0,1.0
80801,5994,0.2,0.0,2.0,11.0
80801,33527,0.2,0.0,2.0,30.0
80801,44257,0.2,0.0,2.0,
80801,43490,0.2,0.0,3.0,1.0
80801,27304,0.2,0.0,3.0,11.0
80801,27454,0.2,0.0,3.0,30.0
80801,9224,0.2,0.0,4.0,11.0
80801,37687,0.2,0.0,4.0,30.0
80801,40910,0.2,0.0,4.0,30.0
80801,42828,0.2,0.0,4.0,
80801,42701,0.2,0.0,5.0,11.0
80801,39871,0.2,0.0,5.0,30.0
80801,44669,0.2,0.0,5.0,30.0
80801,22247,0.2,0.0,5.0,
80801,7500,0.2,0.0,6.0,30.0
80801,14971,0.2,0.0,6.0,30.0
80801,13877,0.2,0.0,6.0,
80801,34126,0.2,0.0,7.0,11.0
80801,35503,0.2,0.0,7.0,30.0
80801,46087,0.2,0.0,7.0,30.0
80801,5876,0.2,0.0,8.0,30.0
80801,27966,0.2,0.0,8.0,30.0
80801,18159,0.2,0.0,9.0,30.0
80801,2971,0.2,0.0,9.0,
80801,12341,0.2,0.0,10.0,30.0
80801,13249,0.2,0.0,11.0,30.0
80801,18918,0.2,0.0,13.0,30.0
80801,17948,0.2,0.0,14.0,30.0
80801,47492,0.2,0.0,15.0,30.0
80801,24489,0.2,0.0,16.0,30.0
80801,44949,0.2,0.0,17.0,30.0
80801,12254,0.2,0.0,18.0,30.0
80801,10749,0.2,0.0,20.0,30.0
80801,43789,0.2,0.0,21.0,30.0
81001,12456,1.0,0.8,1.6,15.0
81001,32843,1.0,1.0,10.0,15.0
81001,11865,0.8,1.0,3.5,16.0
81001,36178,0.8,1.0,6.5,16.0
81001,25242,0.8,1.0,11.0,15.25
81001,39108,0.8,1.0,12.0,16.0
81001,8021,0.6,1.0,3.0,12.0
81001,12820,0.6,1.0,5.66666666667,15.6666666667
81001,21162,0.6,1.0,7.66666666667,16.6666666667
81001,21660,0.6,1.0,8.33333333333,12.0
81001,5699,0.6,1.0,8.66666666667,16.6666666667
81001,22935,0.6,1.0,13.0,15.6666666667
81001,20303,0.6,1.0,13.6666666667,17.6666666667
81001,33198,0.6,1.0,14.6666666667,16.6666666667
81001,42110,0.6,1.0,15.0,16.6666666667
81001,16748,0.4,0.5,1.0,11.0
81001,11212,0.4,1.0,4.0,16.5
81001,24413,0.4,1.0,5.0,16.5
81001,9515,0.4,1.0,9.0,18.0
81001,41065,0.4,1.0,16.0,12.5
81001,24535,0.2,0.0,2.0,11.0
81001,42297,0.2,0.0,2.0,17.0
81001,45007,0.2,1.0,3.0,14.0
81001,44874,0.2,0.0,3.0,17.0
81001,14955,0.2,1.0,5.0,11.0
81001,37257,0.2,1.0,6.0,11.0
81001,27544,0.2,1.0,6.0,14.0
81001,21137,0.2,1.0,7.0,11.0
81001,11199,0.2,1.0,9.0,11.0
81001,10343,0.2,1.0,11.0,14.0
81001,1749,0.2,1.0,11.0,17.0
81001,21777,0.2,1.0,13.0,22.0
81001,7228,0.2,1.0,14.0,11.0
81001,9839,0.2,1.0,14.0,17.0
81001,45200,0.2,1.0,16.0,11.0
81001,21800,0.2,1.0,16.0,17.0
81201,36878,0.8,1.0,1.75,6.0
81201,37067,0.8,1.0,2.0,5.75
81201,8174,0.6,1.0,2.0,6.66666666667
81201,47766,0.6,1.0,3.0,4.0
81201,10644,0.2,1.0,2.0,4.0
81201,40709,0.2,1.0,3.0,3.0
81201,43352,0.2,1.0,4.0,4.0
81201,32691,0.2,1.0,4.0,9.0
81201,35921,0.2,0.0,4.0,5.0
81201,26200,0.2,0.0,4.0,6.0
81201,30023,0.2,1.0,5.0,4.0
81201,21037,0.2,0.0,5.0,9.0
81201,15767,0.2,0.0,6.0,5.0
81201,5578,0.2,0.0,6.0,9.0
81401,31506,0.8,1.0,1.75,24.75
81401,13176,0.8,1.0,3.5,23.0
81401,46313,0.8,1.0,5.25,24.75
81401,35147,0.8,0.75,5.75,22.5
81401,5240,0.6,1.0,2.0,25.6666666667
81401,18465,0.6,1.0,6.33333333333,23.6666666667
81401,47209,0.6,1.0,10.0,23.6666666667
81401,8230,0.4,0.5,6.0,20.0
81401,5456,0.4,1.0,7.5,29.0
81401,9366,0.4,1.0,7.5,29.0
81401,13083,0.4,0.5,7.5,23.5
81401,9339,0.4,1.0,8.0,25.5
81401,22935,0.4,1.0,9.0,21.5
81401,29329,0.4,0.5,9.0,23.5
81401,20192,0.4,1.0,9.5,29.0
81401,49683,0.4,0.5,10.0,24.5
81401,40706,0.4,1.0,12.0,20.5
81401,117,0.4,0.5,12.5,23.5
81401,10528,0.4,0.5,12.5,23.5
81401,30489,0.4,1.0,13.5,20.0
81401,4354,0.4,0.5,14.0,24.5
81401,8021,0.2,1.0,1.0,21.0
81401,4605,0.2,1.0,3.0,28.0
81401,7948,0.2,0.0,3.0,21.0
81401,18918,0.2,1.0,4.0,22.0
81401,33290,0.2,1.0,5.0,22.0
81401,49113,0.2,0.0,6.0,21.0
81401,42828,0.2,0.0,6.0,30.0
81401,29662,0.2,1.0,7.0,22.0
81401,5621,0.2,0.0,7.0,19.0
81401,26728,0.2,0.0,7.0,21.0
81401,14678,0.2,1.0,9.0,22.0
81401,34377,0.2,0.0,11.0,19.0
81401,13249,0.2,0.0,11.0,30.0
81401,4920,0.2,1.0,13.0,21.0
81401,25215,0.2,1.0,13.0,22.0
81401,19742,0.2,0.0,14.0,22.0
81401,33813,0.2,0.0,15.0,19.0
81401,11078,0.2,1.0,16.0,28.0
81601,22963,1.0,1.0,2.0,9.4
81601,13176,0.8,1.0,2.0,8.0
81601,9839,0.8,1.0,9.25,8.0
81601,28476,0.8,1.0,10.75,10.0
81601,46969,0.8,1.0,11.25,10.0
81601,27845,0.8,1.0,13.25,8.0
81601,27122,0.6,1.0,6.66666666667,11.0
81601,34197,0.6,1.0,8.0,8.33333333333
81601,8174,0.6,1.0,8.33333333333,11.0
81601,45007,0.6,1.0,9.33333333333,8.33333333333
81601,18362,0.6,1.0,9.66666666667,9.66666666667
81601,17706,0.6,1.0,10.6666666667,9.66666666667
81601,19057,0.6,1.0,12.3333333333,11.0
81601,6430,0.6,1.0,12.6666666667,8.33333333333
81601,42944,0.6,0.666666666667,16.0,8.33333333333
81601,8490,0.6,1.0,20.3333333333,11.0
81601,6933,0.6,0.666666666667,20.3333333333,11.0
81601,12456,0.4,1.0,4.0,9.0
81601,17871,0.4,0.5,9.5,11.0
81601,28985,0.4,1.0,11.0,13.0
81601,20608,0.4,0.5,13.0,11.0
81601,22035,0.4,1.0,14.0,13.0
81601,30391,0.4,0.5,16.5,9.0
81601,44359,0.4,0.5,16.5,11.0
81601,22935,0.4,1.0,17.5,9.0
81601,19678,0.4,1.0,17.5,13.0
81601,26131,0.4,1.0,18.0,13.0
81601,43504,0.4,1.0,19.5,9.0
81601,13640,0.4,0.5,20.0,11.0
81601,37046,0.4,1.0,20.5,9.0
81601,21903,0.4,1.0,23.5,13.0
81601,27104,0.4,1.0,24.0,13.0
81601,47912,0.4,1.0,24.5,9.0
81601,21616,0.4,0.5,25.0,9.0
81601,2162,0.2,0.0,1.0,11.0
81601,42768,0.2,0.0,4.0,7.0
81601,111,0.2,0.0,5.0,7.0
81601,18999,0.2,0.0,5.0,7.0
81601,47018,0.2,0.0,6.0,7.0
81601,31577,0.2,0.0,7.0,7.0
81601,22474,0.2,0.0,8.0,7.0
81601,23044,0.2,0.0,9.0,7.0
81601,23679,0.2,0.0,9.0,7.0
81601,17579,0.2,0.0,10.0,7.0
81601,36389,0.2,0.0,11.0,7.0
81601,37388,0.2,0.0,11.0,7.0
81601,46505,0.2,1.0,12.0,7.0
81601,29544,0.2,0.0,12.0,7.0
81601,17898,0.2,0.0,13.0,7.0
81601,46667,0.2,0.0,14.0,7.0
81601,48745,0.2,0.0,14.0,7.0
81601,5922,0.2,0.0,15.0,7.0
81601,42579,0.2,0.0,16.0,7.0
81601,12000,0.2,0.0,18.0,15.0
81601,39275,0.2,1.0,19.0,7.0
81601,17149,0.2,0.0,19.0,7.0
81601,7948,0.2,0.0,19.0,15.0
81601,49383,0.2,1.0,20.0,11.0
81601,14678,0.2,0.0,20.0,7.0
81601,39225,0.2,0.0,20.0,7.0
81601,4498,0.2,0.0,21.0,7.0
81601,24964,0.2,0.0,21.0,15.0
81601,41220,0.2,0.0,22.0,7.0
81601,42445,0.2,0.0,22.0,7.0
81601,35951,0.2,0.0,22.0,15.0
81601,31717,0.2,1.0,23.0,7.0
81601,25552,0.2,0.0,23.0,15.0
81601,16759,0.2,0.0,24.0,7.0
81601,4605,0.2,1.0,25.0,15.0
81601,38456,0.2,0.0,25.0,7.0
81601,14010,0.2,0.0,26.0,11.0
81601,46979,0.2,0.0,26.0,15.0
81601,15758,0.2,0.0,27.0,7.0
81601,23165,0.2,0.0,27.0,15.0
81601,37288,0.2,0.0,28.0,7.0
81601,21405,0.2,0.0,28.0,15.0
81601,35678,0.2,0.0,29.0,15.0
81601,19508,0.2,0.0,30.0,11.0
81601,18963,0.2,0.0,30.0,15.0
81601,95,0.2,0.0,31.0,15.0
81601,46720,0.2,0.0,33.0,11.0
81601,46962,0.2,0.0,33.0,15.0
81601,27235,0.2,0.0,34.0,11.0
81601,46990,0.2,0.0,34.0,15.0
81601,23537,0.2,0.0,35.0,11.0
81801,11492,0.6,1.0,3.66666666667,17.0
81801,47993,0.4,0.5,1.5,6.0
81801,45066,0.4,0.5,1.5,10.5
81801,9534,0.2,0.0,1.0,7.0
81801,49683,0.2,0.0,1.0,9.0
81801,5128,0.2,0.0,1.0,30.0
81801,13966,0.2,1.0,2.0,14.0
81801,6889,0.2,0.0,2.0,3.0
81801,36696,0.2,1.0,3.0,9.0
81801,17758,0.2,0.0,3.0,3.0
81801,16185,0.2,0.0,3.0,7.0
81801,45161,0.2,0.0,3.0,14.0
81801,39993,0.2,0.0,3.0,30.0
81801,33848,0.2,1.0,4.0,30.0
81801,5794,0.2,0.0,4.0,7.0
81801,40310,0.2,0.0,4.0,9.0
81801,14992,0.2,0.0,5.0,14.0
81801,42810,0.2,0.0,5.0,30.0
81801,26497,0.2,0.0,6.0,7.0
81801,46175,0.2,0.0,6.0,14.0
81801,40297,0.2,0.0,7.0,7.0
82001,32478,1.0,1.0,1.2,26.2
82001,130,1.0,1.0,3.2,26.2
82001,40199,1.0,1.0,3.2,26.2
82001,4913,0.8,1.0,4.75,28.75
82001,9076,0.6,1.0,5.66666666667,25.3333333333
82001,32971,0.6,1.0,6.33333333333,28.3333333333
82001,28211,0.4,1.0,6.0,23.0
82001,22790,0.4,0.5,6.0,27.5
82001,38978,0.4,1.0,7.0,30.0
82001,6613,0.2,0.0,1.0,25.0
82001,4920,0.2,1.0,2.0,16.0
82001,32689,0.2,1.0,4.0,30.0
82001,32691,0.2,1.0,6.0,16.0
82001,37215,0.2,1.0,6.0,30.0
82001,43739,0.2,1.0,7.0,30.0
82001,19565,0.2,1.0,8.0,30.0
82001,907,0.2,0.0,8.0,25.0
82001,13176,0.2,1.0,9.0,30.0
82001,7826,0.2,0.0,10.0,30.0
82001,25265,0.2,1.0,11.0,30.0
82201,21903,0.75,0.666666666667,4.33333333333,25.6666666667
82201,22938,0.75,0.666666666667,4.66666666667,15.6666666667
82201,9551,0.75,0.666666666667,4.66666666667,19.0
82201,46831,0.75,0.666666666667,5.66666666667,15.6666666667
82201,13380,0.75,0.666666666667,5.66666666667,19.0
82201,23904,0.75,0.666666666667,6.33333333333,15.6666666667
82201,8590,0.75,0.666666666667,18.6666666667,25.6666666667
82201,26384,0.5,0.5,2.5,28.5
82201,33521,0.5,0.5,7.0,13.5
82201,40376,0.5,0.5,9.0,23.5
82201,44632,0.5,0.5,11.0,23.5
82201,5818,0.5,0.5,12.0,25.0
82201,6881,0.5,0.5,21.5,10.0
82201,8400,0.5,0.5,21.5,10.0
82201,11777,0.25,0.0,1.0,30.0
82201,49191,0.25,0.0,1.0,
82201,7286,0.25,0.0,2.0,
82201,7361,0.25,0.0,5.0,20.0
82201,6789,0.25,0.0,5.0,27.0
82201,49113,0.25,0.0,5.0,30.0
82201,32775,0.25,0.0,5.0,
82201,21756,0.25,0.0,6.0,27.0
82201,40268,0.25,0.0,7.0,27.0
82201,5101,0.25,0.0,7.0,30.0
82201,14999,0.25,0.0,8.0,20.0
82201,14168,0.25,0.0,8.0,30.0
82201,38000,0.25,0.0,9.0,20.0
82201,19459,0.25,0.0,10.0,20.0
82201,8175,0.25,0.0,10.0,30.0
82201,48933,0.25,0.0,10.0,
82201,49175,0.25,0.0,11.0,20.0
82201,47876,0.25,0.0,11.0,30.0
82201,22882,0.25,0.0,11.0,
82201,23358,0.25,0.0,12.0,20.0
82201,22395,0.25,0.0,12.0,30.0
82201,11461,0.25,0.0,12.0,
82201,42450,0.25,0.0,13.0,20.0
82201,7631,0.25,0.0,13.0,27.0
82201,13636,0.25,0.0,13.0,30.0
82201,12081,0.25,0.0,13.0,
82201,12324,0.25,0.0,14.0,20.0
82201,24985,0.25,0.0,14.0,27.0
82201,19511,0.25,0.0,14.0,30.0
82201,22275,0.25,0.0,14.0,
82201,32857,0.25,0.0,15.0,27.0
82201,6046,0.25,0.0,15.0,30.0
82201,27476,0.25,0.0,15.0,
82201,9020,0.25,0.0,16.0,20.0
82201,34446,0.25,0.0,16.0,27.0
82201,23909,0.25,0.0,16.0,
82201,34862,0.25,0.0,17.0,20.0
82201,47209,0.25,0.0,17.0,30.0
82201,13219,0.25,0.0,18.0,20.0
82201,8291,0.25,0.0,18.0,30.0
82201,9076,0.25,0.0,19.0,20.0
82201,19973,0.25,0.0,19.0,30.0
82201,42193,0.25,0.0,19.0,
82201,28842,0.25,0.0,20.0,20.0
82201,27323,0.25,0.0,20.0,30.0
82201,46167,0.25,0.0,21.0,20.0
82201,9053,0.25,0.0,21.0,30.0
82201,35989,0.25,0.0,22.0,20.0
82201,3896,0.25,0.0,22.0,30.0
82201,39275,0.25,0.0,23.0,30.0
82201,26148,0.25,0.0,24.0,20.0
82201,33129,0.25,0.0,24.0,30.0
82201,44817,0.25,0.0,25.0,30.0
82201,40021,0.25,0.0,27.0,20.0
82401,26670,1.0,1.0,1.4,8.6
82401,25146,0.8,1.0,4.0,9.5
82401,29487,0.8,1.0,6.5,9.5
82401,36550,0.8,1.0,6.75,9.5
82401,47877,0.8,1.0,8.25,9.5
82401,31036,0.8,1.0,8.75,9.5
82401,30850,0.8,1.0,9.0,6.75
82401,7644,0.6,1.0,8.0,7.33333333333
82401,44548,0.6,1.0,8.33333333333,10.0
82401,38739,0.6,1.0,8.33333333333,10.3333333333
82401,33909,0.6,1.0,10.0,10.3333333333
82401,45700,0.6,0.666666666667,12.6666666667,6.33333333333
82401,44570,0.6,1.0,14.6666666667,7.33333333333
82401,16797,0.6,1.0,15.6666666667,10.3333333333
82401,24852,0.4,0.5,4.5,7.5
82401,37646,0.4,1.0,7.5,7.5
82401,31236,0.4,1.0,8.5,11.5
82401,6345,0.4,0.5,10.5,6.0
82401,21936,0.4,1.0,14.0,7.5
82401,11213,0.4,1.0,16.5,7.5
82401,26604,0.4,0.5,17.5,11.5
82401,8424,0.4,0.5,18.0,7.5
82401,15391,0.2,0.0,1.0,5.0
82401,43504,0.2,0.0,6.0,5.0
82401,25170,0.2,1.0,7.0,5.0
82401,21417,0.2,1.0,7.0,7.0
82401,15655,0.2,1.0,8.0,7.0
82401,33015,0.2,1.0,8.0,16.0
82401,36854,0.2,0.0,8.0,5.0
82401,34027,0.2,1.0,9.0,16.0
82401,18019,0.2,0.0,9.0,5.0
82401,38447,0.2,0.0,11.0,7.0
82401,35042,0.2,1.0,12.0,7.0
82401,18840,0.2,1.0,12.0,16.0
82401,47366,0.2,1.0,13.0,16.0
82401,19677,0.2,1.0,14.0,8.0
82401,24964,0.2,0.0,14.0,16.0
82401,12481,0.2,0.0,15.0,16.0
82401,19678,0.2,0.0,16.0,16.0
82401,21938,0.2,0.0,17.0,8.0
82401,45104,0.2,0.0,18.0,16.0
82401,6128,0.2,0.0,19.0,7.0
82401,30627,0.2,0.0,19.0,8.0
82401,30720,0.2,1.0,21.0,7.0
82401,6489,0.2,0.0,21.0,8.0
82401,40475,0.2,0.0,21.0,16.0
82401,31022,0.2,1.0,22.0,8.0
82401,27750,0.2,1.0,23.0,7.0
82401,31154,0.2,0.0,23.0,8.0
82401,34829,0.2,0.0,24.0,7.0
82401,22468,0.2,0.0,24.0,8.0
82401,44294,0.2,0.0,25.0,7.0
82401,588,0.2,0.0,25.0,8.0
82401,25346,0.2,0.0,26.0,8.0
82601,27325,1.0,1.0,1.2,21.0
82601,14005,1.0,1.0,3.4,21.0
82601,37710,1.0,1.0,3.4,21.0
82601,588,0.8,1.0,2.5,18.75
82601,7571,0.8,1.0,4.5,18.75
82601,48746,0.8,1.0,5.25,18.75
82601,8322,0.8,1.0,7.75,22.0
82601,34027,0.8,1.0,8.75,22.0
82601,19638,0.6,1.0,7.66666666667,20.6666666667
82601,27565,0.6,1.0,8.66666666667,20.6666666667
82601,43483,0.6,1.0,9.0,15.0
82601,24677,0.6,1.0,9.33333333333,19.3333333333
82601,42356,0.4,1.0,10.0,23.5
82601,47596,0.4,0.5,10.0,23.5
82601,3473,0.2,1.0,7.0,13.0
82601,24382,0.2,1.0,8.0,13.0
82601,46541,0.2,0.0,9.0,30.0
82601,16370,0.2,1.0,11.0,17.0
82801,41290,0.666666666667,0.5,5.5,27.5
82801,18987,0.333333333333,0.0,1.0,25.0
82801,16696,0.333333333333,0.0,1.0,30.0
82801,49139,0.333333333333,0.0,1.0,
82801,19068,0.333333333333,0.0,2.0,25.0
82801,27288,0.333333333333,0.0,2.0,30.0
82801,1460,0.333333333333,0.0,2.0,
82801,17093,0.333333333333,0.0,3.0,25.0
82801,25745,0.333333333333,0.0,3.0,
82801,5818,0.333333333333,0.0,4.0,25.0
82801,5488,0.333333333333,0.0,4.0,30.0
82801,12276,0.333333333333,0.0,4.0,
82801,47626,0.333333333333,0.0,5.0,25.0
82801,12916,0.333333333333,0.0,5.0,30.0
82801,10673,0.333333333333,0.0,5.0,
82801,5240,0.333333333333,0.0,6.0,25.0
82801,16920,0.333333333333,0.0,6.0,30.0
82801,46307,0.333333333333,0.0,6.0,
82801,44267,0.333333333333,0.0,7.0,25.0
82801,5785,0.333333333333,0.0,7.0,30.0
82801,31405,0.333333333333,0.0,7.0,
83001,7963,1.0,0.8,3.0,21.0
83001,18288,1.0,0.8,4.4,21.0
83001,23909,0.8,0.75,3.75,19.75
83001,49235,0.8,0.75,6.5,19.75
83001,19613,0.8,0.75,7.0,21.0
83001,18072,0.8,0.75,7.75,19.75
83001,34335,0.8,0.75,8.0,19.75
83001,16185,0.8,0.75,9.25,19.75
83001,23898,0.8,0.75,10.5,19.75
83001,24830,0.8,0.75,11.0,21.0
83001,6104,0.6,0.666666666667,3.33333333333,16.3333333333
83001,18095,0.6,0.666666666667,9.33333333333,17.0
83001,42828,0.6,0.666666666667,13.3333333333,19.3333333333
83001,29487,0.6,0.666666666667,15.0,28.0
83001,12320,0.6,0.666666666667,16.0,26.3333333333
83001,34824,0.6,0.666666666667,16.0,28.0
83001,28601,0.6,0.666666666667,16.3333333333,19.3333333333
83001,32537,0.6,0.666666666667,17.6666666667,28.0
83001,35921,0.4,0.5,8.5,28.0
83001,32224,0.4,0.5,10.0,14.0
83001,24852,0.4,0.5,10.5,13.0
83001,28849,0.4,0.5,13.5,24.5
83001,42536,0.4,0.5,16.5,10.5
83001,8239,0.4,0.5,16.5,23.5
83001,49113,0.4,0.5,17.0,10.5
83001,3339,0.4,0.5,17.5,28.0
83001,27625,0.4,0.5,17.5,28.0
83001,24759,0.4,0.5,18.0,28.0
83001,24964,0.4,0.5,19.0,14.0
83001,8087,0.4,0.5,19.5,28.0
83001,45327,0.4,0.5,21.0,25.5
83001,18609,0.4,0.5,25.0,29.0
83001,21903,0.4,0.5,25.0,29.0
83001,45646,0.4,0.5,27.5,25.5
83001,12206,0.2,0.0,1.0,21.0
83001,29625,0.2,0.0,2.0,21.0
83001,40709,0.2,0.0,10.0,
83001,22035,0.2,0.0,13.0,30.0
83001,14332,0.2,0.0,14.0,21.0
83001,45603,0.2,0.0,15.0,26.0
83001,605,0.2,0.0,16.0,21.0
83001,36389,0.2,0.0,16.0,26.0
83001,35951,0.2,0.0,17.0,26.0
83001,7751,0.2,0.0,17.0,28.0
83001,37201,0.2,0.0,18.0,26.0
83001,4544,0.2,0.0,18.0,28.0
83001,39993,0.2,0.0,18.0,
83001,22262,0.2,0.0,19.0,26.0
83001,47626,0.2,0.0,19.0,28.0
83001,27644,0.2,0.0,19.0,
83001,44910,0.2,0.0,21.0,21.0
83001,38067,0.2,0.0,21.0,
83001,21872,0.2,0.0,22.0,21.0
83001,48720,0.2,0.0,23.0,21.0
83001,13708,0.2,0.0,23.0,
83001,15290,0.2,0.0,24.0,28.0
83001,42768,0.2,0.0,24.0,30.0
83001,2581,0.2,0.0,25.0,21.0
83001,2295,0.2,0.0,25.0,28.0
83001,16797,0.2,0.0,26.0,28.0
83001,12962,0.2,0.0,26.0,30.0
83001,46969,0.2,0.0,27.0,28.0
83001,4698,0.2,0.0,27.0,30.0
83001,13563,0.2,0.0,28.0,28.0
83001,38720,0.2,0.0,29.0,30.0
83001,13733,0.2,0.0,30.0,28.0
83001,16203,0.2,0.0,30.0,30.0
83001,39984,0.2,0.0,31.0,28.0
83001,9871,0.2,0.0,32.0,28.0
83201,47209,0.8,1.0,2.0,24.0
83201,18027,0.8,1.0,2.5,30.0
83201,43295,0.8,0.75,3.25,30.0
83201,11598,0.8,1.0,5.5,30.0
83201,44632,0.6,1.0,4.33333333333,30.0
83201,2822,0.6,1.0,6.0,30.0
83201,3235,0.6,1.0,8.0,30.0
83201,21903,0.4,1.0,4.5,30.0
83201,8555,0.4,0.5,5.5,30.0
83201,31477,0.4,0.5,6.5,30.0
83201,38730,0.4,0.5,6.5,30.0
83201,49318,0.2,0.0,1.0,6.0
83201,9618,0.2,0.0,2.0,6.0
83201,26940,0.2,0.0,3.0,6.0
83201,48845,0.2,1.0,4.0,6.0
83201,1208,0.2,0.0,6.0,6.0
83201,25466,0.2,0.0,7.0,6.0
83201,35767,0.2,0.0,8.0,30.0
83201,37687,0.2,0.0,10.0,30.0
83401,21903,0.8,1.0,8.75,19.5
83401,38277,0.6,1.0,3.66666666667,22.3333333333
83401,311,0.6,1.0,6.66666666667,30.0
83401,5115,0.6,1.0,8.0,22.3333333333
83401,27695,0.6,0.666666666667,8.0,16.0
83401,3896,0.4,0.5,1.5,20.5
83401,28985,0.4,1.0,5.0,30.0
83401,21137,0.4,1.0,9.5,30.0
83401,24852,0.4,0.5,13.0,9.0
83401,42701,0.4,0.5,14.0,30.0
83401,12500,0.4,0.5,14.5,20.5
83401,36872,0.2,1.0,1.0,11.0
83401,4957,0.2,1.0,1.0,30.0
83401,19156,0.2,0.0,1.0,30.0
83401,22124,0.2,1.0,2.0,30.0
83401,38689,0.2,0.0,2.0,7.0
83401,9390,0.2,1.0,3.0,30.0
83401,22367,0.2,0.0,3.0,11.0
83401,38293,0.2,0.0,3.0,30.0
83401,48287,0.2,1.0,4.0,11.0
83401,25230,0.2,0.0,4.0,30.0
83401,27845,0.2,1.0,5.0,30.0
83401,37158,0.2,0.0,5.0,7.0
83401,29740,0.2,0.0,5.0,30.0
83401,28289,0.2,0.0,6.0,7.0
83401,16797,0.2,0.0,6.0,11.0
83401,22368,0.2,0.0,6.0,30.0
83401,10151,0.2,0.0,7.0,7.0
83401,2180,0.2,0.0,7.0,11.0
83401,8277,0.2,0.0,7.0,30.0
83401,26209,0.2,0.0,7.0,30.0
83401,17454,0.2,0.0,8.0,11.0
83401,19443,0.2,0.0,8.0,30.0
83401,1090,0.2,0.0,9.0,7.0
83401,31075,0.2,0.0,9.0,11.0
83401,5322,0.2,0.0,9.0,30.0
83401,34358,0.2,0.0,9.0,30.0
83401,5959,0.2,0.0,10.0,7.0
83401,2450,0.2,0.0,10.0,30.0
83401,49683,0.2,0.0,10.0,30.0
83401,43735,0.2,1.0,11.0,30.0
83401,12857,0.2,0.0,11.0,11.0
83401,2295,0.2,0.0,11.0,30.0
83401,24518,0.2,0.0,12.0,11.0
83401,12409,0.2,0.0,12.0,30.0
83401,41220,0.2,0.0,12.0,30.0
83401,18200,0.2,0.0,13.0,11.0
83401,20574,0.2,0.0,13.0,30.0
83401,22025,0.2,0.0,14.0,11.0
83401,12099,0.2,0.0,14.0,30.0
83401,23543,0.2,0.0,14.0,30.0
83401,17948,0.2,0.0,16.0,30.0
83401,4793,0.2,0.0,17.0,30.0
83401,9595,0.2,0.0,17.0,30.0
83401,4792,0.2,0.0,18.0,30.0
83401,20899,0.2,0.0,18.0,30.0
83601,2974,0.4,0.5,1.0,12.5
83601,17600,0.2,1.0,1.0,24.0
83601,40969,0.2,1.0,1.0,30.0
83601,15359,0.2,0.0,1.0,30.0
83601,34050,0.2,1.0,2.0,8.0
83601,9829,0.2,1.0,2.0,17.0
83601,27778,0.2,1.0,2.0,30.0
83601,24496,0.2,0.0,2.0,30.0
83601,13176,0.2,1.0,3.0,8.0
83601,47626,0.2,1.0,3.0,30.0
83801,17706,1.0,1.0,2.0,29.4
83801,44075,1.0,1.0,6.0,29.4
83801,13176,0.8,0.75,5.75,29.25
83801,43504,0.8,1.0,6.75,29.25
83801,43961,0.8,1.0,6.75,29.25
83801,11941,0.8,0.75,11.5,29.25
83801,27966,0.6,1.0,1.66666666667,29.0
83801,33909,0.6,0.666666666667,6.0,30.0
83801,19057,0.6,1.0,7.33333333333,29.0
83801,14335,0.6,0.666666666667,10.6666666667,29.0
83801,36956,0.6,1.0,11.3333333333,29.0
83801,10132,0.4,0.5,4.5,30.0
83801,16234,0.4,0.5,5.5,30.0
83801,43192,0.4,1.0,7.0,28.5
83801,27104,0.4,0.5,8.0,30.0
83801,5077,0.4,0.5,9.0,28.5
83801,46654,0.4,0.5,10.0,28.5
83801,18670,0.4,1.0,12.0,28.5
83801,14852,0.4,0.5,12.0,30.0
83801,35914,0.4,0.5,12.5,28.5
83801,49273,0.4,0.5,13.0,30.0
83801,18633,0.2,1.0,1.0,30.0
83801,8385,0.2,1.0,4.0,30.0
83801,22952,0.2,0.0,8.0,30.0
83801,41290,0.2,1.0,9.0,30.0
83801,42342,0.2,1.0,11.0,30.0
83801,48491,0.2,0.0,11.0,30.0
83801,21198,0.2,1.0,12.0,30.0
83801,1090,0.2,0.0,13.0,30.0
83801,16867,0.2,1.0,14.0,30.0
83801,22474,0.2,0.0,14.0,30.0
83801,33129,0.2,1.0,15.0,27.0
83801,13740,0.2,0.0,15.0,30.0
83801,46881,0.2,0.0,16.0,27.0
83801,22993,0.2,0.0,16.0,30.0
83801,24957,0.2,0.0,17.0,27.0
83801,13874,0.2,0.0,17.0,30.0
83801,47034,0.2,0.0,17.0,30.0
83801,30338,0.2,0.0,18.0,27.0
83801,11707,0.2,0.0,18.0,30.0
83801,24097,0.2,0.0,19.0,27.0
83801,18993,0.2,0.0,19.0,30.0
83801,28959,0.2,0.0,20.0,27.0
83801,27475,0.2,0.0,20.0,30.0
83801,41107,0.2,0.0,21.0,30.0
83801,7600,0.2,0.0,22.0,27.0
83801,46522,0.2,0.0,22.0,30.0
83801,25146,0.2,0.0,23.0,27.0
83801,7781,0.2,0.0,23.0,30.0
84001,21162,1.0,1.0,6.8,28.6
84001,41658,1.0,1.0,12.8,28.6
84001,2314,1.0,1.0,24.4,28.6
84001,42342,0.8,1.0,6.25,28.25
84001,30776,0.8,1.0,10.75,28.25
